,network name,eps,Certified,Compute time,method,Image index
452,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,4
453,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,5
454,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,6
455,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,7
456,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,8
457,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,9
458,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,10
459,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,11
460,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,12
461,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,13
462,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,14
463,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,15
464,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,16
465,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,17
466,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,18
467,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,19
468,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,20
469,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,21
470,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,22
471,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,23
472,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,24
473,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,25
474,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,26
475,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,27
476,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,28
477,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,29
478,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,30
479,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,31
480,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,32
481,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,33
482,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,34
483,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,35
484,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,36
485,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,37
486,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,38
487,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,39
488,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,40
489,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,41
490,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,42
491,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,43
492,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,44
493,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,45
494,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,46
495,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,47
496,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,48
497,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,49
498,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,50
499,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,51
500,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,52
501,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,53
502,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,54
503,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,55
504,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,56
505,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,57
506,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,58
507,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,59
508,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,60
509,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,61
510,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,62
511,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,63
512,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,64
513,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,65
514,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,66
515,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,67
516,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,68
517,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,69
518,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,70
519,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,71
520,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,72
521,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,73
522,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,74
523,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,75
524,ffnnRELU__PGDK_w_0,0.1,False,13.92067,DeepPoly + Complete MILP,76
525,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,0
526,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,1
527,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,2
528,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,3
529,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,4
530,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,5
531,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,6
532,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,7
533,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,8
534,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,9
535,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,10
536,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,11
537,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,12
538,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,13
539,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,14
540,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,15
541,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,16
542,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,17
543,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,18
544,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,19
545,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,20
546,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,21
547,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,22
548,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,23
549,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,24
550,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,25
551,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,26
552,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,27
553,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,28
554,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,29
555,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,30
556,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,31
557,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,32
558,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,33
559,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,34
560,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,35
561,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,36
562,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,37
563,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,38
564,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,39
565,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,40
566,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,41
567,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,42
568,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,43
569,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,44
570,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,45
571,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,46
572,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,47
573,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,48
574,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,49
575,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,50
576,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,51
577,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,52
578,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,53
579,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,54
580,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,55
581,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,56
582,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,57
583,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,58
584,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,59
585,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,60
586,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,61
587,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,62
588,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,63
589,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,64
590,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,65
591,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,66
592,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,67
593,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,68
594,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,69
595,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,70
596,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,71
597,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,72
598,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,73
599,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,74
600,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,75
601,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,76
602,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,77
603,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,78
604,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,79
605,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,80
606,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,81
607,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,82
608,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,83
609,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,84
610,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,85
611,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,86
612,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,87
613,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,88
614,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,89
615,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,90
616,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,91
617,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,92
618,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,93
619,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,94
620,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,95
621,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,96
622,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,97
623,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,98
624,ffnnRELU__PGDK_w_0,0.015,True,8.18126,DeepPoly + Complete MILP,99
625,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,0
626,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,1
627,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,2
628,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,3
629,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,4
630,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,5
631,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,6
632,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,7
633,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,9
634,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,10
635,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,11
636,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,12
637,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,13
638,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,14
639,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,15
640,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,16
641,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,17
642,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,18
643,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,19
644,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,20
645,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,21
646,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,22
647,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,23
648,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,24
649,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,25
650,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,26
651,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,27
652,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,28
653,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,29
654,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,30
655,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,31
656,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,32
657,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,33
658,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,34
659,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,35
660,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,36
661,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,37
662,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,39
663,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,40
664,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,41
665,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,42
666,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,43
667,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,44
668,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,45
669,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,46
670,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,47
671,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,48
672,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,49
673,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,50
674,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,51
675,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,52
676,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,53
677,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,54
678,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,55
679,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,56
680,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,57
681,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,58
682,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,59
683,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,60
684,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,61
685,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,62
686,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,63
687,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,64
688,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,65
689,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,66
690,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,67
691,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,68
692,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,69
693,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,70
694,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,71
695,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,72
696,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,73
697,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,74
698,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,75
699,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,76
700,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,77
701,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,78
702,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,79
703,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,81
704,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,82
705,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,83
706,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,84
707,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,85
708,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,86
709,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,87
710,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,88
711,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,89
712,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,90
713,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,91
714,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,92
715,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,93
716,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,94
717,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,95
718,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,96
719,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,97
720,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,98
721,mnist_relu_9_200,0.1,False,3.4741500000000003,DeepPoly + Complete MILP,99
722,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,0
723,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,1
724,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,2
725,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,3
726,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,4
727,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,5
728,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,6
729,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,7
730,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,8
731,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,9
732,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,10
733,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,11
734,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,12
735,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,13
736,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,14
737,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,15
738,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,16
739,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,17
740,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,18
741,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,19
742,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,20
743,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,21
744,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,22
745,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,23
746,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,24
747,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,25
748,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,26
749,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,27
750,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,28
751,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,29
752,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,30
753,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,31
754,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,32
755,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,33
756,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,34
757,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,35
758,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,36
759,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,37
760,ffnnRELU__Point_6_500,0.06,False,11.19783,DeepPoly + Complete MILP,38
